Company_Name,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score,team_size_grown,Investors_count
277,1,2012.0,2.0,0.0,68,293,31,22,4,20,7,6379489.0,21,2,2.0,2.0,1.0,0.0,7.0,53.0,0,0.0,0,0,0,0,0,0,1,1,1,3,0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,18.0,44,0,1,2,500.0,1,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,2,2,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,1,0.0,0.0,48,1,1.0,1.0,0,1,5.882352941,11.76470588,29.41176471,5.882352941,5.882352941,5.882352941,11.76470588,5.882352941,5.882352941,5.882352941,0.0,5.882352941,0.0,0.0,6.0,1,4.0
279,1,2012.0,2.0,132.0,99,285,9,2,0,85,7,6379489.0,12,0,1.0,0.0,3.0,0.0,3.0,11.0,0,0.0,0,0,1,1,0,0,0,1,0,3,0,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,0,18.0,44,0,1,2,500.0,1,0.0,0.0,0.0,0,0.0,0,20.0,0,1,0,1,1,2,1,0,0,0,0,0,1,45979.0,0,1,0,3.0,1,0.0,11.0,48,1,1.0,1.0,0,1,1.851851852,4.074074074,20.74074074,5.925925926,4.074074074,11.11111111,5.925925926,4.074074074,2.222222222,2.222222222,0.0,4.444444444,0.0,0.0,1.0,1,1.0
280,1,2013.0,1.0,451.0,2,285,2,0,0,21,7,6379489.0,3,1,1.0,0.0,2.0,0.0,2.0,2.0,0,0.0,2,0,2,1,1,0,1,2,0,0,1,2,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,1,1,21.0,126,0,1,1,500.0,2,0.0,0.0,0.0,2,5.0,0,25.0,1,2,0,0,2,0,1,0,0,0,0,0,1,504890.0,0,0,0,3.0,2,0.0,2.0,119,1,1.0,1.0,0,0,2.941176471,0.0,0.0,35.29411765,0.0,2.941176471,2.941176471,2.941176471,0.0,2.941176471,0.0,0.0,0.0,0.0,5.0,0,1.0
281,1,2010.0,4.0,461.0,112,285,27,5,1,93,7,6379489.0,19,1,1.0,0.0,1.0,0.0,5.0,32.0,0,0.0,1,0,0,1,1,0,1,1,1,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,21.0,115,1,1,1,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,0,0,1,0,0,0,1,0,0,0,1,351854.0,0,1,0,3.0,2,0.0,10.6,119,1,1.0,1.0,1,0,11.76470588,5.882352941,0.0,0.0,5.882352941,0.0,5.882352941,0.0,11.76470588,5.882352941,0.0,0.0,47.05882353,5.882352941,1.0,1,1.0
282,1,2011.0,3.0,278.0,75,292,5,0,0,80,7,6379489.0,11,1,3.0,0.0,2.0,0.0,2.0,5.0,0,0.0,0,0,0,1,1,0,1,2,0,0,1,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,18.0,108,1,1,2,500.0,2,0.0,0.0,0.0,0,1.0,0,18.0,2,1,0,0,1,0,0,0,1,0,0,0,1,45388.0,0,1,0,3.0,2,0.0,2.5,119,1,1.0,1.0,0,1,6.25,0.0,9.375,3.125,3.125,3.125,6.25,3.125,0.0,12.5,0.0,0.0,0.0,3.125,0.0,0,3.0
283,1,2011.0,3.0,68.0,56,285,31,-1,0,17,7,6379489.0,11,1,1.0,0.0,0.0,1.0,2.0,30.0,0,0.0,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2,0,1,2,1,1,1,21.0,68,1,1,2,500.0,1,1.0,0.0,0.0,2,0.0,0,17.0,1,1,0,1,1,0,0,0,0,1,0,0,1,237226.0,0,1,0,4.0,0,1.0,15.0,119,1,1.0,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
284,1,2013.0,1.0,-68.0,90,0,31,-11,0,127,7,6379489.0,11,1,0.0,1.0,2.0,1.0,4.0,20.0,0,0.0,2,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,2,0,1,1,1,21.0,134,1,1,1,500.0,0,1.0,1.0,0.0,2,90.0,0,18.0,1,2,0,0,2,0,0,0,1,0,0,0,1,596645.0,1,0,0,2.0,2,6.0,20.0,119,1,1.0,1.0,4,1,11.76470588,5.882352941,0.0,5.882352941,5.882352941,11.76470588,17.64705882,0.0,5.882352941,5.882352941,0.0,0.0,29.41176471,0.0,0.0,0,0.0
285,1,2012.0,2.0,115.0,120,295,4,46,0,140,7,6379489.0,11,1,6.0,0.0,2.0,0.0,2.0,50.0,1,0.0,2,0,2,1,1,0,1,2,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,0,1,2,0,18.0,68,1,1,2,228.0,0,1.0,1.0,1.0,0,0.0,0,12.0,0,1,1,0,0,0,0,0,1,0,0,0,1,1198637.0,1,1,0,4.0,1,4.0,50.0,119,1,1.0,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
286,1,2013.0,1.0,41.0,104,285,31,-21,0,110,7,6379489.0,17,1,1.0,0.0,1.0,0.0,5.0,10.0,1,1.0,2,0,2,0,0,0,0,2,0,1,0,2,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0,1,1,1,21.0,65,1,1,1,500.0,0,0.0,1.0,0.0,2,293.0,1,18.0,0,2,1,0,0,0,0,0,1,0,0,1,1,7078322.0,1,1,0,3.0,0,2.0,10.0,119,1,1.0,1.0,1,0,15.83333333,8.333333333,4.166666667,33.33333333,7.5,0.0,15.83333333,0.0,3.333333333,7.5,0.0,0.0,0.0,4.166666667,2.0,0,1.0
287,1,2012.0,2.0,398.0,103,6,11,-1,0,145,7,6379489.0,17,1,10.0,0.0,4.0,0.0,3.0,10.0,1,0.0,2,0,0,0,0,0,1,2,0,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,2,1,1,2,1,1,1,21.0,68,1,1,1,500.0,1,0.0,0.0,1.0,2,186.0,1,14.0,1,1,1,0,1,0,1,0,0,0,0,1,1,235406.0,1,0,0,3.0,2,4.0,10.0,119,1,1.0,1.0,4,1,28.57142857,7.142857143,7.142857143,7.142857143,14.28571429,7.142857143,7.142857143,7.142857143,0.0,0.0,0.0,0.0,7.142857143,7.142857143,4.0,0,10.0
288,1,2010.0,4.0,93.0,56,292,5,9,0,46,7,6379489.0,10,1,3.0,0.0,3.0,0.0,3.0,14.0,0,0.0,2,0,2,1,1,0,1,1,1,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1,2,0,18.0,31,1,0,2,500.0,1,0.0,0.0,0.0,0,247.0,1,18.0,2,1,1,0,2,0,1,0,1,0,0,1,1,55913.0,0,0,0,2.0,2,4.0,4.6,119,1,1.0,1.0,0,1,4.166666667,0.0,4.166666667,2.083333333,2.083333333,0.0,10.41666667,0.0,2.083333333,4.166666667,0.0,0.0,0.0,4.166666667,1.0,1,3.0
290,1,2013.0,1.0,-20.0,21,285,31,-21,3,78,7,6379489.0,20,1,1.0,0.0,3.0,0.0,3.0,10.0,0,0.0,1,0,2,1,1,0,0,2,0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,18.0,91,1,1,0,186.0,2,1.0,0.0,0.0,0,310.0,1,31.0,2,1,0,0,2,0,0,0,1,0,0,1,1,3427821.0,1,1,0,4.0,0,25.0,10.0,119,1,1.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
291,1,2011.0,3.0,1.0,3,285,0,1,0,42,7,6379489.0,20,1,1.0,0.0,2.0,0.0,2.0,1.0,1,0.0,2,0,2,1,1,0,0,1,0,2,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,2,0,1,2,1,1,0,18.0,90,1,1,2,322.0,0,1.0,0.0,0.0,0,109.0,1,49.0,2,2,0,0,1,0,0,0,1,0,0,1,1,1578645.0,0,0,0,3.0,2,16.0,1.0,119,1,1.0,1.0,1,0,5.882352941,0.0,88.23529412,0.0,0.0,0.0,5.882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
292,1,2011.0,3.0,-14.0,120,292,4,6,0,17,7,6379489.0,20,1,3.0,0.0,3.0,0.0,3.0,10.0,1,0.0,2,0,1,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,1,1,2,1,2,2,25.0,83,1,1,1,453.0,2,0.0,0.0,0.0,0,7.0,0,37.0,1,0,0,0,1,0,1,1,0,1,0,0,1,1405476.0,1,0,0,2.0,1,0.0,5.0,119,1,1.0,1.0,1,1,0.0,0.0,44.44444444,2.777777778,0.0,38.88888889,2.777777778,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,1.0,1,3.0
293,1,2012.0,2.0,146.0,56,291,16,-6,4,43,7,6379489.0,20,1,2.0,0.0,2.0,0.0,3.0,10.0,0,2.0,1,0,2,1,1,0,0,2,0,2,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,2,0,1,2,1,1,1,21.0,32,0,0,0,500.0,0,1.0,1.0,0.0,0,110.0,0,27.0,1,1,0,0,1,0,0,0,0,0,1,0,1,1713317.0,0,0,0,1.0,0,12.0,10.0,119,1,1.0,1.0,0,1,19.04761905,0.0,10.22408964,11.76470588,1.960784314,1.960784314,22.96918768,5.882352941,2.380952381,0.0,0.0,0.0,23.80952381,0.0,6.0,0,2.0
294,1,2010.0,4.0,530.0,2,291,4,6,3,15,7,6379489.0,20,1,2.0,0.0,2.0,0.0,2.0,10.0,0,0.0,1,1,2,0,0,0,0,2,0,2,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,2,1,1,0,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,442.0,0,31.0,2,1,0,0,1,0,0,0,0,0,0,0,1,267433.0,0,0,0,1.0,2,33.0,10.0,119,1,1.0,1.0,3,1,11.11111111,0.0,5.555555556,55.55555556,5.555555556,11.11111111,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,3.0,1,2.0
295,1,2013.0,1.0,297.0,56,292,13,37,3,78,7,6379489.0,20,1,3.0,0.0,2.0,0.0,1.0,50.0,0,0.0,1,0,2,0,0,1,1,2,1,2,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,0,1,1,0,18.0,99,1,1,2,500.0,0,1.0,1.0,0.0,0,500.0,1,50.0,1,1,0,0,2,0,0,0,0,0,0,0,1,452454.0,1,1,0,2.0,0,18.0,50.0,119,1,1.0,1.0,4,2,15.0,0.0,10.0,10.0,0.0,0.0,15.0,10.0,20.0,0.0,0.0,5.0,0.0,15.0,2.0,1,3.0
296,1,2010.0,4.0,-2.0,4,285,31,0,0,138,7,6379489.0,20,1,1.0,0.0,2.0,0.0,1.0,31.0,1,0.0,3,0,2,0,0,0,0,2,1,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,18.0,96,0,0,2,500.0,2,0.0,0.0,0.0,0,0.0,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,1,2518863.0,1,1,0,2.0,2,0.0,18.0,119,1,1.0,1.0,1,0,26.66666667,13.33333333,6.666666667,6.666666667,20.0,0.0,20.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0
297,1,2011.0,3.0,33.0,75,0,2,8,3,87,7,6379489.0,20,1,0.0,1.0,1.0,0.0,1.0,10.0,1,0.0,1,0,2,1,1,0,0,2,1,2,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,2,1,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,35.0,0,1,1,0,1,0,0,0,1,0,0,0,1,9080158.0,0,1,1,1.0,1,3.0,5.0,119,1,1.0,1.0,0,1,0.0,27.77777778,5.555555556,0.0,11.11111111,11.11111111,27.77777778,5.555555556,0.0,0.0,0.0,11.11111111,0.0,0.0,3.0,1,0.0
298,0,2012.0,2.0,144.0,124,285,31,0,0,20,7,6379489.0,21,2,1.0,0.0,2.0,0.0,2.0,31.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,21.0,127,1,1,1,500.0,2,0.0,0.0,0.0,0,0.0,0,15.0,1,1,0,0,1,0,0,0,1,0,0,0,1,12992.0,0,0,0,2.0,1,4.0,18.0,119,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
299,1,2007.0,7.0,702.0,2,285,197,4803,4,9,7,6379489.0,21,2,1.0,0.0,2.0,0.0,4.0,5000.0,0,0.0,1,0,2,1,1,0,1,1,1,3,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,18.0,95,0,1,1,500.0,1,0.0,0.0,0.0,0,363.0,0,21.0,0,1,0,0,1,0,1,0,0,0,0,1,1,7941.0,1,1,0,2.0,2,2.0,833.3,119,1,1.0,1.0,3,2,6.666666667,0.0,28.33333333,22.5,3.333333333,3.333333333,22.5,6.666666667,3.333333333,0.0,0.0,0.0,0.0,3.333333333,5.0,1,1.0
301,0,2010.0,4.0,-6.0,56,285,0,1,0,162,7,6379489.0,10,1,1.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1,0,2,1,1,0,0,1,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,21.0,146,1,0,1,500.0,2,0.0,0.0,0.0,0,306.0,0,13.0,0,1,0,0,2,0,0,0,1,0,0,0,1,2518863.0,1,1,0,2.0,2,2.0,0.0,119,1,1.0,1.0,2,1,10.0,0.0,30.0,10.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1.0
302,0,2012.0,2.0,68.0,112,118,14,0,1,64,149,1200000.0,1,1,0.0,1.0,2.0,0.0,2.0,14.0,0,0.0,2,0,2,1,1,0,1,1,0,0,1,3,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,21.0,126,1,1,1,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,1,1,1,0,2,0,0,0,0,0,0,0,2,1869138.0,0,0,0,3.0,2,0.0,18.0,52,1,20.0,20.0,4,1,0.0,0.0,94.11764706,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941,0.0,0.0,0.0,0.0,8.0,0,0.0
303,1,2010.0,4.0,154.0,2,180,5,-2,0,75,18,1700000.0,21,2,4.0,2.0,2.0,0.0,3.0,3.0,0,0.0,3,0,2,1,0,0,1,1,0,0,1,3,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,18.0,117,1,0,2,246.0,2,0.0,0.0,0.0,0,1.0,0,25.0,1,1,0,0,1,0,0,0,0,0,0,0,2,327029.0,0,0,0,3.0,2,0.0,18.0,58,1,12.0,5.0,0,1,15.03267974,0.0,7.843137255,24.18300654,0.0,27.58169935,10.32679739,4.183006536,2.222222222,6.666666667,0.0,0.0,0.0,1.960784314,6.0,0,4.0
304,1,2008.0,6.0,3.0,2,241,2,1,0,31,237,3750000.0,21,2,0.0,1.0,3.0,0.0,3.0,3.0,0,0.0,1,0,2,1,1,0,1,1,0,0,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,21.0,99,1,0,1,500.0,2,0.0,0.0,0.0,0,0.0,0,14.0,1,1,1,0,1,0,0,0,1,0,0,0,1,2518863.0,0,0,0,4.0,0,0.0,18.0,102,1,20.0,1.0,3,1,7.326007326,0.0,4.945054945,19.78021978,4.761904762,12.63736264,9.706959707,5.128205128,2.380952381,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
305,0,2005.0,9.0,126.0,2,143,89,-2,4,5,60,1402652.0,21,2,0.0,5.0,3.0,1.0,5.0,87.0,0,6.0,0,0,2,1,1,0,1,2,0,3,0,3,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,18.0,109,1,0,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,1,1,0,2,0,0,0,1,1,0,0,1,325240.0,1,1,0,4.0,0,3.0,18.0,92,1,12.0,12.0,3,2,0.0,5.555555556,0.0,0.0,11.11111111,0.0,16.66666667,0.0,5.555555556,0.0,0.0,0.0,11.11111111,0.0,7.0,0,2.0
306,0,2008.0,6.0,0.0,2,157,31,-30,0,147,3,1025000.0,21,2,0.0,3.0,1.0,0.0,1.0,1.0,0,0.0,2,0,1,1,1,0,1,2,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,21.0,128,1,0,1,500.0,2,0.0,0.0,0.0,0,0.0,0,14.0,1,1,1,0,2,0,0,0,0,0,0,0,1,15735768.0,0,0,0,4.0,0,0.0,18.0,48,1,24.0,20.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
307,1,2012.0,2.0,60.0,20,282,31,-21,0,20,0,6700000.0,21,2,0.0,3.0,0.0,0.0,4.0,10.0,0,0.0,3,0,0,1,1,0,1,1,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,21.0,99,1,0,1,500.0,2,0.0,0.0,0.0,0,0.0,0,17.0,1,1,1,0,1,0,0,0,1,0,0,0,1,555837.0,0,0,0,4.0,0,2.0,18.0,128,1,12.0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
308,1,2012.0,2.0,-182.0,103,131,31,-19,0,20,215,2000000.0,13,0,1.0,1.0,1.0,0.0,1.0,12.0,0,0.0,3,0,2,0,0,0,1,1,0,3,0,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,18.0,99,1,1,2,207.0,2,0.0,0.0,0.0,0,0.0,0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,1,96532.0,0,0,0,3.0,2,2.0,18.0,78,1,2.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
309,0,2007.0,7.0,0.0,75,99,31,-22,0,152,189,3500000.0,13,0,0.0,5.0,2.0,0.0,2.0,9.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,18.0,99,1,0,2,500.0,2,0.0,0.0,0.0,0,0.0,0,19.0,1,1,1,0,1,0,0,0,0,0,0,0,1,2518863.0,0,0,0,3.0,2,3.0,18.0,48,0,2.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
310,1,2010.0,4.0,61.0,75,305,0,1,0,65,109,2700000.0,21,2,12.0,1.0,0.0,0.0,1.0,1.0,0,1.0,3,0,2,1,1,0,1,1,0,3,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,18.0,93,1,0,1,500.0,2,0.0,0.0,0.0,0,0.0,0,20.0,1,1,1,0,1,0,0,0,0,0,0,0,1,1167795.0,0,0,0,2.0,1,0.0,18.0,87,1,10.0,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
312,1,2005.0,9.0,1.0,75,43,33,-2,0,5,176,15000000.0,21,2,0.0,4.0,3.0,0.0,2.0,31.0,0,2.0,3,0,1,0,0,0,1,1,0,3,0,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,18.0,124,1,0,2,500.0,2,0.0,0.0,0.0,0,0.0,0,23.0,2,2,1,0,1,3,0,0,0,0,0,0,1,525906.0,0,0,0,3.0,0,4.0,18.0,71,1,1.0,12.0,1,1,7.142857143,0.0,25.0,0.0,0.0,0.0,7.142857143,7.142857143,3.571428571,0.0,0.0,0.0,0.0,0.0,7.0,0,2.0
313,0,2011.0,3.0,113.0,75,106,26,-6,4,66,210,14000000.0,21,2,0.0,1.0,3.0,0.0,3.0,20.0,0,0.0,3,0,2,0,0,0,1,1,0,3,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,18.0,99,1,1,1,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,1,2,1,0,1,0,0,0,0,0,0,0,1,644516.0,0,1,0,3.0,2,3.0,18.0,48,1,1.0,12.0,0,1,10.52631579,5.263157895,5.263157895,0.0,10.52631579,0.0,26.31578947,15.78947368,5.263157895,10.52631579,0.0,5.263157895,0.0,5.263157895,2.0,0,0.0
314,0,2011.0,3.0,119.0,75,173,21,5,4,17,70,6500000.0,21,2,12.0,1.0,4.0,0.0,3.0,26.0,0,3.0,3,0,2,0,0,0,0,1,0,3,0,3,0,3,1,0,1,1,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,18.0,136,0,0,2,500.0,2,0.0,0.0,0.0,0,0.0,0,21.0,2,0,1,0,1,0,0,0,0,0,0,0,1,480111.0,0,0,0,4.0,0,0.0,18.0,127,1,1.0,12.0,0,1,15.28520499,1.960784314,16.28787879,10.04901961,0.0,25.4456328,12.00980392,4.166666667,1.960784314,8.912655971,0.0,1.960784314,0.0,1.960784314,6.0,1,12.0
315,0,2010.0,4.0,169.0,75,178,28,2,4,33,281,2200000.0,21,2,0.0,3.0,4.0,0.0,4.0,30.0,0,2.0,3,0,1,1,1,0,1,1,0,0,0,3,0,2,1,0,1,1,0,0,0,1,0,1,1,0,0,1,2,0,1,0,1,2,0,18.0,137,0,0,1,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,0,1,0,1,0,0,0,0,0,0,0,1,899614.0,0,1,0,4.0,0,0.0,18.0,80,1,24.0,12.0,0,1,6.197478992,0.0,1.388888889,36.44957983,2.941176471,12.90849673,18.51073763,0.0,9.056956116,12.54668534,0.0,0.0,0.0,0.0,7.0,1,0.0
316,0,2010.0,4.0,516.0,75,26,71,3,4,41,209,8000000.0,21,2,6.0,3.0,6.0,7.0,6.0,74.0,0,2.0,3,1,0,1,0,0,1,1,0,3,0,3,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,0,1,2,1,21.0,99,1,0,1,500.0,2,1.0,0.0,0.0,0,0.0,0,0.0,2,0,1,0,2,3,0,0,0,0,0,0,0,69882.0,1,1,0,4.0,0,0.0,18.0,134,1,12.0,12.0,4,1,3.921568627,0.0,5.882352941,5.882352941,1.960784314,3.921568627,5.882352941,1.960784314,0.0,1.960784314,0.0,0.0,0.0,1.960784314,7.0,1,6.0
317,0,2011.0,3.0,329.0,2,230,46,10,0,34,186,8000000.0,21,2,2.0,5.0,3.0,3.0,10.0,56.0,0,2.0,3,1,0,1,1,0,1,1,0,0,1,0,0,3,1,0,0,1,0,0,0,1,0,1,1,0,0,1,2,0,2,0,1,2,1,21.0,99,1,1,1,500.0,2,1.0,1.0,1.0,0,0.0,0,25.0,2,0,1,0,1,0,0,0,0,0,0,0,2,619877.0,0,1,0,4.0,0,0.0,18.0,76,1,12.0,12.0,1,1,1.851851852,1.851851852,12.96296296,24.07407407,3.703703704,3.703703704,11.11111111,1.851851852,1.851851852,3.703703704,0.0,0.0,0.0,0.0,8.0,1,2.0
318,0,2012.0,2.0,81.0,2,95,88,6,4,20,154,7000000.0,21,2,0.0,2.0,1.0,2.0,1.0,94.0,0,0.0,3,1,1,1,1,0,1,2,0,3,1,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,21.0,99,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,0,25.0,2,0,0,0,1,0,0,0,0,0,0,0,1,2083910.0,0,1,0,4.0,0,0.0,18.0,130,1,1.0,1.0,0,1,11.11111111,5.555555556,16.66666667,0.0,0.0,0.0,27.77777778,5.555555556,33.33333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
